property_id,address,latitude,longitude,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,dem_resolution_m,depth_lower_ft,depth_upper_ft,depth_ci_ft
HARV-00001,"1516 Pech Road, Houston, TX",29.79745,-95.494386,0.0,0.0,1,1,0.0,0.0,3.552,1,0.0,0.0,0.0
HARV-00002,"4001 Stanford Street, Houston, TX, 77006",29.736959,-95.388426,0.0,0.0,1,1,0.0,0.0,1.865,1,0.0,0.0,0.0
HARV-00003,"5314 Dashwood Drive, Houston, 77081",29.70801,-95.47327,0.0,0.0,1,1,0.2309,0.0,1.801,1,0.0,0.0,0.0
HARV-00004,"1300 Binz Street, Houston, TX, 77004",29.723377,-95.386876,0.0,0.0,1,1,0.0,0.0,4.824,1,0.0,0.0,0.0
HARV-00005,"7887 Beechnut Street, Houston, 77074",29.691246,-95.525125,0.0,0.0,1,1,0.0,0.0,4.475,1,0.0,0.0,0.0
HARV-00006,2025 West 11th Street,29.789523,-95.418341,0.0,0.0,1,1,0.0,0.0,32.509,1,0.0,0.0,0.0
HARV-00007,"1500 Sunset Boulevard, Houston, TX, 77005",29.723367,-95.398304,0.0,0.0,1,1,0.0,0.0,3.297,1,0.0,0.0,0.0
HARV-00008,"8393 Westview Drive, Houston, 77055",29.79873,-95.510255,0.0,0.0,0,1,0.0,0.0,8.478,1,0.0,0.0,0.0
HARV-00009,"4417 Bellaire Boulevard, Bellaire, 77401",29.705227,-95.450601,0.0,0.0,1,1,0.2187,0.0,3.763,1,0.0,0.0,0.0
HARV-00010,"7000 Bellaire Boulevard, Houston, TX",29.704879,-95.507843,0.0,0.0,1,1,0.0,0.0,3.766,1,0.0,0.0,0.0
HARV-00011,"4610 Bellaire Boulevard, Bellaire, TX, 77401",29.706209,-95.456754,0.0,0.0,1,1,0.0,0.0,3.374,1,0.0,0.0,0.0
HARV-00012,"2727 Gramercy Street, Houston, 77025",29.703943,-95.421409,0.0,0.0,1,1,0.0,0.0,1.954,1,0.0,0.0,0.0
HARV-00013,"7000 Fannin Street, Houston, TX, 77030",29.702991,-95.403152,0.0,0.0,1,1,0.5772,0.0,30.464,1,0.0,0.0,0.0
HARV-00014,"1504 Wirt Road, Houston, 77055",29.7969,-95.4847,0.0,0.0,1,1,0.0,0.0,2.112,1,0.0,0.0,0.0
HARV-00015,"3945 Greenbriar Drive, Stafford, 77477",29.6324,-95.5703,0.0,0.0,1,1,0.1629,0.0,2.737,1,0.0,0.0,0.0
HARV-00016,"13913 South Post Oak Road, Houston, TX, 77045",29.6256,-95.465,0.0,0.0,1,1,0.1014,0.0,3.194,1,0.0,0.0,0.0
HARV-00017,"7887 Beechnut Street, Houston",29.691246,-95.524657,0.0,0.0,1,1,0.0,0.0,4.02,1,0.0,0.0,0.0
HARV-00018,"2305 Dunlavy Street, Houston, TX",29.745432,-95.401968,0.0,0.0,1,1,0.0,0.0,2.566,1,0.0,0.0,0.0
HARV-00019,"3402 Washington Avenue, Houston, TX, 77007",29.769581,-95.394261,0.0,0.0,1,1,0.0,0.0,3.968,1,0.0,0.0,0.0
HARV-00020,"7502 Fondren Road, Houston, 77074",29.69302,-95.514798,0.0,0.0,1,1,0.0,0.0,8.836,1,0.0,0.0,0.0
HARV-00021,"6100 Main Street, Houston, TX",29.718044,-95.401918,0.0,0.0,1,1,0.0,0.0,5.795,1,0.0,0.0,0.0
HARV-00022,"440 Wilchester Boulevard, Houston, TX, 77079",29.771098,-95.570294,0.0,0.0,0,1,0.0,0.0,19.792,1,0.0,0.0,0.0
HARV-00023,"5509 Richmond Avenue, Houston, 77056",29.731104,-95.474183,0.0,0.0,1,1,0.0,0.0,2.921,1,0.0,0.0,0.0
HARV-00024,"5513 Richmond Avenue, Houston, 77056",29.731096,-95.474397,0.0,0.0,1,1,0.0,0.0,2.839,1,0.0,0.0,0.0
HARV-00025,"4040 West Bellfort Street, Houston, TX",29.673527,-95.443922,0.0,0.0,1,1,0.0,0.0,2.6,1,0.0,0.0,0.0
HARV-00026,"2521 Post Oak Boulevard, Houston, TX, 77056",29.74123,-95.460606,0.0,0.0,1,1,0.0,0.0,9.593,1,0.0,0.0,0.0
HARV-00027,"322 Westheimer Road, Houston, TX, 77006",29.744737,-95.385631,0.0,0.0,1,1,0.0,0.0,3.256,1,0.0,0.0,0.0
HARV-00028,"6001 Fannin Street, Houston, TX, 77030",29.721591,-95.390969,0.0,0.0,0,1,0.0,0.0,7.438,1,0.0,0.0,0.0
HARV-00029,"1422 West Gray Street, Houston, TX",29.753448,-95.399517,0.0,0.0,1,1,0.0,0.0,2.852,1,0.0,0.0,0.0
HARV-00030,"2029 West Gray Street, Houston, TX",29.752774,-95.40991,0.0,0.0,1,1,0.0,0.0,2.123,1,0.0,0.0,0.0
HARV-00031,"2009 West Gray Street, Houston, TX, 77019",29.75268,-95.409141,0.0,0.0,1,1,0.0,0.0,2.289,1,0.0,0.0,0.0
HARV-00032,"2006 Peden Street, Houston, TX, 77019",29.752455,-95.408788,0.0,0.0,1,1,0.0,0.0,2.309,1,0.0,0.0,0.0
HARV-00033,"2047 West Gray Street, Houston, TX, 77019",29.752354,-95.410423,0.0,0.0,1,1,0.0,0.0,1.608,1,0.0,0.0,0.0
HARV-00034,"2002 West Gray Street, Houston, TX, 77019",29.753416,-95.408626,0.0,0.0,1,1,0.0502,0.0,2.008,1,0.0,0.0,0.0
HARV-00035,"12448 Memorial Drive, Houston, TX, 77024",29.766685,-95.549111,0.0,0.0,1,1,0.1162,0.0,5.141,1,0.0,0.0,0.0
HARV-00036,"12500 Memorial Drive, Lantern Lane, TX, 77024",29.766491,-95.550248,0.0,0.0,1,1,0.0356,0.0,5.808,1,0.0,0.0,0.0
HARV-00037,"12516 Memorial Drive, Houston, TX, 77024",29.76703,-95.551503,0.0,0.0,1,1,0.7203,0.0,14.627,1,0.0,0.0,0.0
HARV-00038,"3111 Chimney Rock Road, Houston, TX, 77056",29.7328,-95.476196,0.0,0.0,1,1,0.0,0.0,1.388,1,0.0,0.0,0.0
HARV-00039,"9600 Westheimer Road, Houston",29.738277,-95.53535,0.0,0.0,1,1,0.3898,0.0,2.185,1,0.0,0.0,0.0
HARV-00040,"4040 Bissonnet, Houston, TX, 77005",29.72119,-95.442528,0.0,0.0,1,1,0.0,0.0,3.257,1,0.0,0.0,0.0
HARV-00041,"4080 Bissonnet Street, Houston, TX, 77005",29.721049,-95.442783,0.0,0.0,1,1,0.0,0.0,2.742,1,0.0,0.0,0.0
HARV-00042,"9369 Richmond Avenue, Houston, TX, 77063",29.728153,-95.529714,0.0,0.0,1,1,0.015,0.0,2.862,1,0.0,0.0,0.0
HARV-00043,"5767 Woodway Drive, Houston, TX, 77057",29.760105,-95.482412,0.0,0.0,1,1,0.0,0.0,3.111,1,0.0,0.0,0.0
HARV-00044,5818 Memorial Drive,29.761795,-95.420777,0.0,0.0,1,1,0.0,0.0,33.5,1,0.0,0.0,0.0
HARV-00045,"5535 Memorial Drive, Houston, TX, 77007",29.761085,-95.41727,0.0,0.0,1,1,0.0,0.0,37.051,1,0.0,0.0,0.0
HARV-00046,5814 Memorial Drive,29.761795,-95.420646,0.0,0.0,1,1,0.0,0.0,33.389,1,0.0,0.0,0.0
HARV-00047,"645 East 11th Street, Houston, TX",29.791003,-95.390268,0.0,0.0,1,1,0.0,0.0,2.274,1,0.0,0.0,0.0
HARV-00048,"933 Studewood Street, Houston, TX, 77009",29.788719,-95.388084,0.0,0.0,1,1,0.0,0.0,2.082,1,0.0,0.0,0.0
HARV-00049,"643 East 11th Street, Houston, TX",29.790999,-95.390123,0.0,0.0,1,1,0.0,0.0,2.185,1,0.0,0.0,0.0
HARV-00050,"570 Waugh Drive, Houston, TX, 77019",29.759784,-95.398927,0.0,0.0,1,1,0.0,0.0,43.533,1,0.0,0.0,0.0
HARV-00051,"10424 Hillcroft Avenue, Houston, 77096",29.667704,-95.493384,0.0,0.0,1,1,0.0,0.0,3.09,1,0.0,0.0,0.0
HARV-00052,"818 Town & Country Boulevard, Houston, TX",29.781667,-95.560151,0.0,0.0,1,1,0.0,0.0,6.164,1,0.0,0.0,0.0
HARV-00053,"5016 San Felipe Street, Houston, TX, 77056",29.751148,-95.462453,0.0,0.0,1,1,0.3182,0.0,7.593,1,0.0,0.0,0.0
HARV-00054,"3747 Westheimer Road, Houston, TX, 77027",29.741028,-95.441208,0.0,0.0,1,1,0.0792,0.0,1.956,1,0.0,0.0,0.0
HARV-00055,"5330 Weslayan Street, 77005",29.724041,-95.442688,0.0,0.0,1,1,0.0,0.0,3.957,1,0.0,0.0,0.0
HARV-00056,"3641 Westheimer Road, 77027",29.741372,-95.437165,0.0,0.0,1,1,0.0,0.0,1.607,1,0.0,0.0,0.0
HARV-00057,"3703 Westheimer Road, Houston, TX, 77027",29.741423,-95.437758,0.0,0.0,1,1,0.0,0.0,1.499,1,0.0,0.0,0.0
HARV-00058,"3747 Westheimer Road, TX, 77027",29.74116,-95.441215,0.0,0.0,1,1,0.075,0.0,1.934,1,0.0,0.0,0.0
HARV-00059,"6600 Fannin Street, Houston, TX, 77030",29.70973,-95.401162,0.0,0.0,1,1,0.0502,0.0,7.024,1,0.0,0.0,0.0
HARV-00060,"6605 Main Street, Houston, TX, 77030",29.70992,-95.401892,0.0,0.0,1,1,0.0,0.0,6.933,1,0.0,0.0,0.0
HARV-00061,"1709 Dryden Road, Houston, TX, 77030",29.709862,-95.401346,0.0,0.0,1,1,0.052,0.0,7.03,1,0.0,0.0,0.0
HARV-00062,"6622 Fannin Street, Houston, TX, 77030",29.70936,-95.401448,0.0,0.0,1,1,0.0,0.0,7.811,1,0.0,0.0,0.0
HARV-00063,"6609 Main Street, Houston, TX, 77030",29.70982,-95.401978,0.0,0.0,1,1,0.0,0.0,7.072,1,0.0,0.0,0.0
HARV-00064,"6601 Main Street, Houston, TX, 77030",29.710098,-95.401754,0.0,0.0,1,1,0.0,0.0,6.609,1,0.0,0.0,0.0
HARV-00065,"6770 Bertner Avenue, Houston, TX, 77030",29.70793,-95.399419,0.0,0.0,1,1,0.1161,0.0,11.342,1,0.0,0.0,0.0
HARV-00066,"8130 Kirby Drive, Houston, TX, 77054",29.690226,-95.415118,0.0,0.0,1,1,0.0,0.0,11.14,1,0.0,0.0,0.0
HARV-00067,"8202 Kirby Drive, Houston, TX, 77054",29.69137,-95.41364,0.0,0.0,1,1,0.0,0.0,9.319,1,0.0,0.0,0.0
HARV-00068,"2116 West Holcombe Boulevard, Houston, TX, 77030-3304",29.70655,-95.405936,0.0,0.0,1,1,0.0,0.0,16.689,1,0.0,0.0,0.0
HARV-00069,"1600 Holcombe Boulevard, Houston, TX, 77030",29.706565,-95.405349,0.0,0.0,1,1,0.0,0.0,13.943,1,0.0,0.0,0.0
HARV-00070,"1133 John Freeman Boulevard, Houston, TX, 77030",29.711878,-95.396818,0.0,0.0,1,1,0.0,0.0,9.53,1,0.0,0.0,0.0
HARV-00071,"4814 Imogene Street, Houston, TX, 77096",29.683556,-95.461856,0.0,0.0,1,1,0.0,0.0,14.551,1,0.0,0.0,0.0
HARV-00072,"710 Meyerland Plaza, Houston, TX, 77096",29.688872,-95.462114,0.0,0.0,1,1,0.0,0.0,7.738,1,0.0,0.0,0.0
HARV-00073,"708 Meyerland Plaza, Houston, TX, 77096",29.688869,-95.461961,0.0,0.0,1,1,0.0,0.0,7.8,1,0.0,0.0,0.0
HARV-00074,"4807 Jason Street, Houston, TX, 77096",29.684213,-95.461472,0.0,0.0,1,1,0.0,0.0,6.584,1,0.0,0.0,0.0
HARV-00075,"8926 Sager Drive, Houston, TX, 77096",29.680997,-95.467024,0.0,0.0,1,1,0.0,0.0,23.587,1,0.0,0.0,0.0
HARV-00076,"4827 Braesvalley Drive, Houston, TX, 77096",29.681412,-95.462447,0.0,0.0,1,1,0.0,0.0,23.221,1,0.0,0.0,0.0
HARV-00077,"8918 Sager Drive, Houston, TX, 77096",29.681463,-95.467108,0.0,0.0,1,1,0.0,0.0,19.858,1,0.0,0.0,0.0
HARV-00078,"4815 Braesvalley Drive, Houston, TX, 77096",29.681964,-95.461785,0.0,0.0,1,1,0.0,0.0,23.224,1,0.0,0.0,0.0
HARV-00079,"4707 Braesvalley Drive, Houston, TX, 77096",29.682768,-95.459717,0.0,0.0,1,1,0.0,0.0,21.855,1,0.0,0.0,0.0
HARV-00080,"5002 Braesvalley Drive, Houston, TX, 77096",29.681104,-95.465371,0.0,0.0,1,1,0.0,0.0,23.885,1,0.0,0.0,0.0
HARV-00081,"5015 Braesvalley Drive, Houston, TX, 77096",29.68055,-95.466238,0.0,0.0,1,1,0.0,0.0,23.492,1,0.0,0.0,0.0
HARV-00082,"5031 Braesvalley Drive, Houston, TX, 77096",29.680471,-95.467474,0.0,0.0,1,1,0.0,0.0,22.557,1,0.0,0.0,0.0
HARV-00083,"8715 West Loop South, Houston, TX, 77096",29.686239,-95.456651,0.0,0.0,1,1,0.171,0.0,7.869,1,0.0,0.0,0.0
HARV-00084,"202 Tuam Street, Houston, TX, 77006",29.747392,-95.382385,0.0,0.0,1,1,0.0,0.0,3.916,1,0.0,0.0,0.0
HARV-00085,"1953 West Gray Street, Houston, TX, 77019",29.752875,-95.406604,0.0,0.0,1,1,0.1163,0.0,1.919,1,0.0,0.0,0.0
HARV-00086,"5034 Jackwood Street, Houston, TX, 77096",29.685047,-95.467206,0.0,0.0,1,1,0.0,0.0,8.416,1,0.0,0.0,0.0
HARV-00087,"1770 Saint James Place, Houston, TX, 77056",29.748125,-95.473443,0.0,0.0,1,1,0.0,0.0,8.153,1,0.0,0.0,0.0
HARV-00088,"2922 South Shepherd Drive, Houston, TX, 77098",29.7392,-95.411169,0.0,0.0,1,1,0.1163,0.0,1.714,1,0.0,0.0,0.0
HARV-00089,5020 Montrose Boulevard,29.728025,-95.391406,0.0,0.0,1,1,0.097,0.0,27.939,1,0.0,0.0,0.0
HARV-00090,"5109 Bellaire Boulevard, Bellaire, TX, 77401",29.705123,-95.469253,0.0,0.0,1,1,0.1161,0.0,1.971,1,0.0,0.0,0.0
HARV-00091,"2902 South Shepherd Drive, Houston, TX, 77098",29.739609,-95.411149,0.0,0.0,1,1,0.116,0.0,2.037,1,0.0,0.0,0.0
HARV-00092,"2934 South Shepherd Drive, Houston, TX, 77098",29.738834,-95.411154,0.0,0.0,1,1,0.0,0.0,1.325,1,0.0,0.0,0.0
HARV-00093,"1946 West Gray Street, Houston, TX",29.753808,-95.406182,0.0,0.0,1,1,0.0,0.0,3.042,1,0.0,0.0,0.0
HARV-00094,"2071 Westheimer Road, Houston, TX, 77098",29.742229,-95.410432,0.0,0.0,1,1,0.0,0.0,1.927,1,0.0,0.0,0.0
HARV-00095,"2810 Westheimer Road, Houston, TX, 77098",29.742563,-95.421236,0.0,0.0,1,1,0.0,0.0,3.453,1,0.0,0.0,0.0
HARV-00096,"3902 Bissonnet Street, Houston",29.722736,-95.439776,0.0,0.0,1,1,0.0,0.0,2.88,1,0.0,0.0,0.0
HARV-00097,"3900 Bissonnet Street, Houston",29.722627,-95.439482,0.0,0.0,1,1,0.0,0.0,2.841,1,0.0,0.0,0.0
HARV-00098,4056 Bellaire Boulevard,29.706282,-95.442099,0.0,0.0,1,1,0.0,0.0,2.285,1,0.0,0.0,0.0
HARV-00099,4050 Bellaire Boulevard,29.706432,-95.442079,0.0,0.0,1,1,0.0,0.0,2.282,1,0.0,0.0,0.0
HARV-00100,"4715 Westheimer Road, Houston, TX",29.740553,-95.456784,0.0,0.0,1,1,0.0,0.0,3.045,1,0.0,0.0,0.0
HARV-00101,"3131 Eastside Street, Houston, TX",29.737335,-95.424517,0.0,0.0,1,1,0.0,0.0,2.361,1,0.0,0.0,0.0
HARV-00102,"3310 Eastside Street, Houston, TX",29.736231,-95.42501,0.0,0.0,1,1,0.1164,0.0,1.835,1,0.0,0.0,0.0
HARV-00103,"4946 Beechnut Street, Houston, TX",29.689577,-95.464781,0.0,0.0,1,1,0.0,0.0,5.568,1,0.0,0.0,0.0
HARV-00104,"5475 West Loop South, Houston, TX, 77081",29.722989,-95.458715,0.0,0.0,1,1,0.0,0.0,2.953,1,0.0,0.0,0.0
HARV-00105,"4001 Coleridge Street, West University Place",29.71785,-95.441452,0.0,0.0,1,1,0.0,0.0,2.188,1,0.0,0.0,0.0
HARV-00106,"3933 University Boulevard, West University",29.714314,-95.440951,0.0,0.0,1,1,0.0,0.0,2.059,1,0.0,0.0,0.0
HARV-00107,"6719 Weslayan Street, Houston, TX, 77005",29.706868,-95.440835,0.0,0.0,1,1,0.0,0.0,1.978,1,0.0,0.0,0.0
HARV-00108,"4668 Beechnut Street, Houston, TX, 77096",29.689483,-95.45718,0.0,0.0,1,1,0.0,0.0,4.899,1,0.0,0.0,0.0
HARV-00109,"700 Meyerland Plaza Mall, Houston, TX, 77096",29.687295,-95.46062,0.0,0.0,1,1,0.0,0.0,7.017,1,0.0,0.0,0.0
HARV-00110,"3651 Weslayan, Houston, TX, 77046",29.7338,-95.441069,0.0,0.0,1,1,0.0,0.0,3.326,1,0.0,0.0,0.0
HARV-00111,"4001 Richmond Avenue, Houston, TX, 77027",29.73224,-95.441793,0.0,0.0,1,1,0.1287,0.0,2.843,1,0.0,0.0,0.0
HARV-00112,"3995 Richmond Avenue, Houston, TX",29.732151,-95.441158,0.0,0.0,1,1,0.0128,0.0,2.55,1,0.0,0.0,0.0
HARV-00113,"4831 Jason Street, Houston, TX, 77096",29.683673,-95.462767,0.0,0.0,1,1,0.0,0.0,3.417,1,0.0,0.0,0.0
HARV-00114,"1151 Uptown Park Boulevard, Houston, TX, 77056",29.754333,-95.457265,0.0,0.0,1,1,0.0,0.0,6.035,1,0.0,0.0,0.0
HARV-00115,"1001 West Loop South, Houston",29.759037,-95.454582,0.0,0.0,1,1,0.0223,0.0,22.01,1,0.0,0.0,0.0
HARV-00116,"2515 Post Oak Boulevard, Houston, TX, 77056",29.741228,-95.460457,0.0,0.0,1,1,0.0,0.0,8.703,1,0.0,0.0,0.0
HARV-00117,"4708 Holt Street, Bellaire, 77401",29.691865,-95.459741,0.0,0.0,1,1,0.0,0.0,4.668,1,0.0,0.0,0.0
HARV-00118,"5710 Memorial Drive, Houston, TX",29.761767,-95.419537,0.0,0.0,1,1,0.0,0.0,33.558,1,0.0,0.0,0.0
HARV-00119,1131 Uptown Park Boulevard,29.755848,-95.456499,0.0,0.0,1,1,0.2813,0.0,21.592,1,0.0,0.0,0.0
HARV-00120,1101 Uptown Park Boulevard,29.756166,-95.457024,0.0,0.0,1,1,0.0,0.0,18.89,1,0.0,0.0,0.0
HARV-00121,"4001 Bellaire Boulevard, Houston, TX, 77025",29.705441,-95.440892,0.0,0.0,1,1,0.1853,0.0,3.291,1,0.0,0.0,0.0
HARV-00122,"4326B Scotland Street, Houston, TX, 77007",29.764077,-95.40424,0.0,0.0,1,1,0.0,0.0,19.613,1,0.0,0.0,0.0
HARV-00123,"4326A Scotland Street, Houston, TX, 77007",29.764075,-95.404329,0.0,0.0,1,1,0.0,0.0,19.081,1,0.0,0.0,0.0
HARV-00124,"6028 Memorial Drive, Houston",29.762773,-95.423955,0.0,0.0,1,1,0.0,0.0,20.189,1,0.0,0.0,0.0
HARV-00125,1121 Uptown Park Boulevard,29.757043,-95.456657,0.0,0.0,1,1,0.0005,0.0,43.937,1,0.0,0.0,0.0
HARV-00126,"2900 Richmond Avenue, Houston, TX",29.734488,-95.422512,0.0,0.0,1,1,0.0,0.0,1.539,1,0.0,0.0,0.0
HARV-00127,"5022 North Braeswood Boulevard, Houston, TX, 77096",29.680092,-95.466777,0.0,0.0,0,1,0.0,0.0,23.015,1,0.0,0.0,0.0
HARV-00128,5130 North Braeswood Boulevard,29.679464,-95.469943,0.0,0.0,1,1,0.0,0.0,23.863,1,0.0,0.0,0.0
HARV-00129,"5230 North Braeswood Boulevard, Houston, TX, 77096",29.678704,-95.474119,0.0,0.0,1,1,0.0,0.0,23.523,1,0.0,0.0,0.0
HARV-00130,"5202 North Braeswood Boulevard, Houston, TX, 77096",29.679068,-95.47215,0.0,0.0,0,1,0.0,0.0,23.058,1,0.0,0.0,0.0
HARV-00131,"5258 North Braeswood Boulevard, Houston, TX, 77096",29.678371,-95.476216,0.0,0.0,0,1,0.0,0.0,23.708,1,0.0,0.0,0.0
HARV-00132,"10825 Craighead Drive, Houston",29.663951,-95.445391,0.0,0.0,1,1,0.0,0.0,3.463,1,0.0,0.0,0.0
HARV-00133,"5014 North Braeswood Boulevard, Houston, TX, 77096",29.680172,-95.466143,0.0,0.0,1,1,0.0,0.0,23.061,1,0.0,0.0,0.0
HARV-00134,"4910 North Braeswood Boulevard, Houston, TX, 77096",29.68055,-95.463123,0.0,0.0,0,1,0.0,0.0,22.978,1,0.0,0.0,0.0
HARV-00135,"4906 North Braeswood Boulevard, Houston, TX, 77096",29.680652,-95.462807,0.0,0.0,0,1,0.0,0.0,22.676,1,0.0,0.0,0.0
HARV-00136,"4774 Beechnut Street, Houston, TX",29.689601,-95.460835,0.0,0.0,1,1,0.1163,0.0,5.324,1,0.0,0.0,0.0
HARV-00137,"4782 Beechnut Street, Houston, TX",29.689598,-95.461115,0.0,0.0,1,1,0.0511,0.0,5.515,1,0.0,0.0,0.0
HARV-00138,"4834 Beechnut Street, Houston, TX",29.689592,-95.461689,0.0,0.0,1,1,0.0,0.0,5.767,1,0.0,0.0,0.0
HARV-00139,"4798 Beechnut Street, Houston, TX",29.689597,-95.461186,0.0,0.0,1,1,0.0242,0.0,5.557,1,0.0,0.0,0.0
HARV-00140,"4934 Beechnut Street, Houston, TX",29.689569,-95.464086,0.0,0.0,1,1,0.0,0.0,6.549,1,0.0,0.0,0.0
HARV-00141,"4990 Beechnut Street, Houston, TX",29.689558,-95.46519,0.0,0.0,1,1,0.0,0.0,5.314,1,0.0,0.0,0.0
HARV-00142,"5006 Westheimer Road, Houston, TX",29.741507,-95.461466,0.0,0.0,1,1,0.0,0.0,11.132,1,0.0,0.0,0.0
HARV-00143,"11880 Bissonnet Street, Houston, 77099",29.675575,-95.586987,0.0,0.0,1,1,0.0,0.0,5.05,1,0.0,0.0,0.0
HARV-00144,"5070 Richmond Avenue, Houston, TX, 77056",29.732873,-95.462935,0.0,0.0,1,1,0.0,0.0,3.757,1,0.0,0.0,0.0
HARV-00145,"4061 Bellaire Boulevard, Houston, TX, 77025",29.705165,-95.442381,0.0,0.0,1,1,0.0223,0.0,2.682,1,0.0,0.0,0.0
HARV-00146,"8401 Westheimer Road, Houston, TX, 77063",29.736546,-95.514501,0.0,0.0,1,1,0.0,0.0,3.486,1,0.0,0.0,0.0
HARV-00147,"6001 Hillcroft Avenue, Houston, TX, 77081",29.716591,-95.498275,0.0,0.0,1,1,0.0,0.0,3.295,1,0.0,0.0,0.0
HARV-00148,"5902 Hillcroft Avenue, Houston, TX, 77036",29.718312,-95.501114,0.0,0.0,1,1,0.0,0.0,3.775,1,0.0,0.0,0.0
HARV-00149,"9123 Stella Link Road, Houston, 77025",29.682824,-95.439176,0.0,0.0,1,1,0.0,0.0,3.35,1,0.0,0.0,0.0
HARV-00150,"2912 White Oak Drive, Houston, TX, 77007",29.781878,-95.390026,0.0,0.0,1,1,0.0,0.0,28.244,1,0.0,0.0,0.0
HARV-00151,"5115 Bellaire Boulevard, Bellaire, TX, 77401",29.705118,-95.469469,0.0,0.0,1,1,0.0833,0.0,1.796,1,0.0,0.0,0.0
HARV-00152,"5587 Richmond Avenue, Houston, 77056",29.730872,-95.476068,0.0,0.0,1,1,0.0,0.0,2.287,1,0.0,0.0,0.0
HARV-00153,"5216 Richmond Avenue, Houston, 77056",29.73199,-95.467852,0.0,0.0,1,1,0.0,0.0,2.387,1,0.0,0.0,0.0
HARV-00154,"5115 Buffalo Speedway, Houston, TX, 77005",29.728194,-95.427617,0.0,0.0,0,1,0.0,0.0,3.726,1,0.0,0.0,0.0
HARV-00155,"3963 Kirby Drive, Houston, TX",29.731283,-95.418191,0.0,0.0,1,1,0.0,0.0,3.185,1,0.0,0.0,0.0
HARV-00156,"3745 Greenbriar Drive, Houston, TX, 77098",29.732781,-95.412748,0.0,0.0,1,1,0.0,0.0,2.474,1,0.0,0.0,0.0
HARV-00157,"4001 Bellaire Boulevard, Houston, TX",29.705493,-95.440525,0.0,0.0,1,1,0.0109,0.0,3.025,1,0.0,0.0,0.0
HARV-00158,"3191 West Holcombe Boulevard, Houston",29.705819,-95.426676,0.0,0.0,1,1,0.0,0.0,7.941,1,0.0,0.0,0.0
HARV-00159,"1816 Thompson Street, Houston, TX, 77007",29.77637,-95.404147,0.0,0.0,1,1,0.0,0.0,31.148,1,0.0,0.0,0.0
HARV-00160,"1996 West Gray Street, Houston, TX, 77019",29.753388,-95.408209,0.0,0.0,1,1,0.0,0.0,1.789,1,0.0,0.0,0.0
HARV-00161,"1997 West Gray Street, Houston, TX",29.752735,-95.408213,0.0,0.0,1,1,0.0,0.0,1.254,1,0.0,0.0,0.0
HARV-00162,"9774 Katy Freeway, Houston, 77055",29.78575,-95.536666,0.0,0.0,1,1,0.0,0.0,4.138,1,0.0,0.0,0.0
HARV-00163,"3821 Richmond Avenue, Houston, TX",29.732293,-95.439316,0.0,0.0,1,1,0.0,0.0,2.442,1,0.0,0.0,0.0
HARV-00164,"3819 Richmond Avenue, Houston, TX, 77027",29.732283,-95.439119,0.0,0.0,1,1,0.0,0.0,2.314,1,0.0,0.0,0.0
HARV-00165,"2646 South Shepherd Drive, Houston, TX",29.740914,-95.410956,0.0,0.0,1,1,0.0,0.0,2.638,1,0.0,0.0,0.0
HARV-00166,"2621 South Shepherd Drive, Houston, TX",29.741098,-95.410374,0.0,0.0,1,1,0.0,0.0,3.131,1,0.0,0.0,0.0
HARV-00167,"8205 Braesmain Drive, Houston, TX, 77025",29.693744,-95.418427,0.0,0.0,1,1,0.0,0.0,26.069,1,0.0,0.0,0.0
HARV-00168,"10511 Chatterton Drive, Houston, 77043",29.799167,-95.555841,0.0,0.0,1,1,0.0,0.0,4.515,1,0.0,0.0,0.0
HARV-00169,"1963 West Gray Street, Houston, TX",29.752761,-95.406863,0.0,0.0,1,1,0.0397,0.0,1.849,1,0.0,0.0,0.0
HARV-00170,"1992 West Gray Street, Houston, TX, 77019",29.753435,-95.407888,0.0,0.0,1,1,0.0,0.0,1.993,1,0.0,0.0,0.0
HARV-00171,"1984 West Gray Street, Houston, TX, 77019",29.75344,-95.407765,0.0,0.0,1,1,0.0,0.0,2.042,1,0.0,0.0,0.0
HARV-00172,"2501 Post Oak Boulevard, Houston, TX",29.741923,-95.460148,0.0,0.0,1,1,0.0,0.0,5.731,1,0.0,0.0,0.0
HARV-00173,"10150 Southwest Freeway, Houston, 77074",29.668708,-95.550979,0.0,0.0,1,1,0.1159,0.0,5.46,1,0.0,0.0,0.0
HARV-00174,"10002 Southwest Freeway, Houston, 77074",29.669269,-95.550265,0.0,0.0,1,1,0.0128,0.0,6.52,1,0.0,0.0,0.0
HARV-00175,"5900 Memorial Drive, Houston",29.761774,-95.421278,0.0,0.0,1,1,0.0,0.0,33.655,1,0.0,0.0,0.0
HARV-00176,"929 Gessner Road, Houston, TX, 77024",29.782337,-95.545366,0.0,0.0,1,1,0.4874,0.0,3.145,1,0.0,0.0,0.0
HARV-00177,"5003 Holly Street, Bellaire, 77401",29.692752,-95.466712,0.0,0.0,1,1,0.0,0.0,1.793,1,0.0,0.0,0.0
HARV-00178,"5001 Holly Street, Bellaire, 77401",29.692747,-95.466506,0.0,0.0,1,1,0.0,0.0,1.832,1,0.0,0.0,0.0
HARV-00179,"4903 Holly Street, Bellaire, 77401",29.692779,-95.463462,0.0,0.0,1,1,0.0,0.0,2.592,1,0.0,0.0,0.0
